config,layer,width,sae_id,avg_l0,fvu,hierarchy,parent,token,predict_absorption,absorption_structured_strict,absorption_structured_relaxed,eligible,n_eligible,parent_latent,absorber_latent,anchor_provenance,kg4_anchor,data_derived_anchor,anchor_agreement,recall_hole,firing_jaccard,precision,hole_coverage_gain,gain_ci_lo,gain_ci_hi,random_latent_gain,oracle_decoder_cos,oracle_absorption_fraction,oracle_corroborates,max_prec_latent,concentration_score,neuronpedia_parent_label,neuronpedia_absorber_label
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,things,DESCRIPTIVE_ONLY,False,False,False,18,15026,13619,data_derived,,15026,,0.0,0.0022,0.8571,0.0,0.0,0.0,0.0,0.0898,,True,13619,0.0827,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,trial,DESCRIPTIVE_ONLY,False,False,False,1,15026,,data_derived,,15026,,0.0,,,,,,,,,False,,,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,that,DESCRIPTIVE_ONLY,False,False,False,45,15026,2194,data_derived,,15026,,0.0,0.0025,0.1429,0.0,0.0,0.0,0.0,0.1288,,True,38098,0.0189,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,three,DESCRIPTIVE_ONLY,False,False,False,23,15026,9921,data_derived,,15026,,0.0,0.0026,0.5,0.0,0.0,0.0,0.0,0.1338,,True,20449,0.0056,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,T,DESCRIPTIVE_ONLY,False,False,False,18,15026,22049,data_derived,,15026,,0.0,0.0031,0.4,,,,,0.026,,True,22049,0.0253,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,Trujillo,DESCRIPTIVE_ONLY,False,False,False,0,15026,,data_derived,,15026,,0.0,,,,,,,,,False,,,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,think,DESCRIPTIVE_ONLY,False,False,False,14,15026,9336,data_derived,,15026,,0.0,0.0321,0.04,0.0,0.0,0.0,0.0,-0.0208,,False,64323,0.0091,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,there,DESCRIPTIVE_ONLY,False,False,False,28,15026,,data_derived,,15026,,0.0,,,,,,,,,False,7952,0.0008,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,the,DESCRIPTIVE_ONLY,False,False,False,60,15026,1,data_derived,,15026,,,0.002,0.8333,,,,,0.0162,,False,62400,0.0006,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,those,DESCRIPTIVE_ONLY,False,False,False,17,15026,4702,data_derived,,15026,,0.0,0.0027,0.6154,0.0,0.0,0.0,0.0,-0.0423,,False,39851,0.0051,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,through,DESCRIPTIVE_ONLY,False,False,False,38,15026,3482,data_derived,,15026,,0.0,0.0014,0.6,0.0,0.0,0.0,0.0,0.0248,,False,37540,0.0181,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,top,DESCRIPTIVE_ONLY,False,False,False,14,15026,13622,data_derived,,15026,,0.0,0.0081,0.2857,,,,,-0.0095,,False,57624,0.0052,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,these,DESCRIPTIVE_ONLY,False,False,False,26,15026,16347,data_derived,,15026,,0.0,0.0059,0.375,0.0,0.0,0.0,0.0,0.0304,,True,26298,0.0014,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,to,DESCRIPTIVE_ONLY,False,False,False,60,15026,9336,data_derived,,15026,,,0.0321,0.0,,,,,-0.0208,,False,37035,0.0034,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,theory,DESCRIPTIVE_ONLY,False,False,False,2,15026,,data_derived,,15026,,0.0,,,,,,,,,False,,,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,time,DESCRIPTIVE_ONLY,False,False,False,31,15026,7800,data_derived,,15026,,0.0,0.0051,0.25,0.0,0.0,0.0,0.0,0.0045,,False,60039,0.001,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,two,DESCRIPTIVE_ONLY,False,False,False,27,15026,9921,data_derived,,15026,,0.0,0.0026,0.5,0.0,0.0,0.0,0.0,0.1338,,True,22175,0.0149,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,than,DESCRIPTIVE_ONLY,False,False,False,29,15026,52462,data_derived,,15026,,0.0,0.0036,0.8333,0.0,0.0,0.0,0.0,0.0121,,False,52462,0.0367,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,they,DESCRIPTIVE_ONLY,False,False,False,37,15026,6850,data_derived,,15026,,0.0,0.0095,0.2353,0.0,0.0,0.0,0.0,0.0131,,False,10091,0.0003,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,too,DESCRIPTIVE_ONLY,False,False,False,14,15026,5391,data_derived,,15026,,0.0,0.0019,1.0,0.0,0.0,0.0,0.0,0.1416,,True,26337,0.4631,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,thing,DESCRIPTIVE_ONLY,False,False,False,18,15026,16949,data_derived,,15026,,0.0,0.0031,0.9,0.0,0.0,0.0,0.0,0.1465,,True,16949,0.1308,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,this,DESCRIPTIVE_ONLY,False,False,False,35,15026,12512,data_derived,,15026,,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,-0.0217,,False,42120,0.0,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,them,DESCRIPTIVE_ONLY,False,False,False,19,15026,62340,data_derived,,15026,,0.0,0.0286,0.2688,0.0,0.0,0.0,0.0,0.1497,,True,63666,0.0431,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,then,DESCRIPTIVE_ONLY,False,False,False,22,15026,5018,data_derived,,15026,,0.0,0.0019,0.625,0.0,0.0,0.0,0.0,0.0189,,False,8760,0.0025,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,T,take,DESCRIPTIVE_ONLY,False,False,False,17,15026,,data_derived,,15026,,0.0,,,,,,,,,False,42239,0.0018,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,issue,DESCRIPTIVE_ONLY,False,False,False,15,15026,3253,data_derived,,15026,,0.0,0.0748,0.0147,,,,,-0.005,,False,53035,0.0008,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,important,DESCRIPTIVE_ONLY,False,False,False,7,15026,6571,data_derived,,15026,,0.0,0.0026,0.5,0.0,0.0,0.0,0.0,0.1674,,True,6571,0.214,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,imaging,DESCRIPTIVE_ONLY,False,False,False,19,15026,4059,data_derived,,15026,,0.0,0.0104,0.1538,,,,,0.0146,,False,60244,0.0017,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,internal,DESCRIPTIVE_ONLY,False,False,False,7,15026,,data_derived,,15026,,0.0,,,,,,,,,False,15744,0.0021,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,input,DESCRIPTIVE_ONLY,False,False,False,13,15026,3021,data_derived,,15026,,0.0,0.0014,0.5385,,,,,0.0543,,True,30721,0.0066,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,including,DESCRIPTIVE_ONLY,False,False,False,12,15026,38133,data_derived,,15026,,0.0,0.0089,0.0541,0.0,0.0,0.0,0.0,0.117,,True,13083,0.0071,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,indicated,DESCRIPTIVE_ONLY,False,False,False,14,15026,3530,data_derived,,15026,,0.0,0.0079,0.3333,,,,,0.0257,,True,3530,0.0116,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,it,DESCRIPTIVE_ONLY,False,False,False,54,15026,23805,data_derived,,15026,,0.0,0.0056,0.0,,,,,0.016,,False,55051,0.0006,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,insulating,DESCRIPTIVE_ONLY,False,False,False,0,15026,,data_derived,,15026,,0.0,,,,,,,,,False,,,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,interest,DESCRIPTIVE_ONLY,False,False,False,9,15026,38574,data_derived,,15026,,0.0,0.0013,0.875,0.0,0.0,0.0,0.0,0.0419,,True,38574,0.0223,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,identity,DESCRIPTIVE_ONLY,False,False,False,17,15026,2552,data_derived,,15026,,0.0,0.0025,0.6667,,,,,0.0227,,False,56861,0.0007,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,IF,DESCRIPTIVE_ONLY,False,False,False,0,15026,,data_derived,,15026,,0.0,,,,,,,,,False,,,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,if,DESCRIPTIVE_ONLY,False,False,False,38,15026,18404,data_derived,,15026,,0.0,0.0041,0.4615,0.0,0.0,0.0,0.0,-0.0012,,False,52140,0.0007,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,its,DESCRIPTIVE_ONLY,False,False,False,33,15026,43520,data_derived,,15026,,0.0,0.0594,0.0,0.0,0.0,0.0,0.0,0.0194,,False,57738,0.0003,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,in,DESCRIPTIVE_ONLY,False,False,False,45,15026,6406,data_derived,,15026,,0.0,0.0032,0.5556,0.0,0.0,0.0,0.0,-0.004,,False,41387,0.0033,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,inductive,DESCRIPTIVE_ONLY,False,False,False,17,15026,4964,data_derived,,15026,,,0.0058,0.75,,,,,-0.0134,,False,26246,0.0018,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,Inc,DESCRIPTIVE_ONLY,False,False,False,22,15026,1158,data_derived,,15026,,0.0,0.0519,0.0233,,,,,0.0196,,False,55185,0.0002,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,i,DESCRIPTIVE_ONLY,False,False,False,26,15026,21843,data_derived,,15026,,0.0,0.0345,0.0,,,,,-0.0031,,False,22049,0.0066,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,In,DESCRIPTIVE_ONLY,False,False,False,28,15026,9948,data_derived,,15026,,0.0,0.0156,0.0938,0.0,0.0,0.0,0.0,0.0112,,False,17528,0.001,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,idea,DESCRIPTIVE_ONLY,False,False,False,15,15026,5017,data_derived,,15026,,0.0,0.0066,0.0541,,,,,0.0357,,True,5017,0.0066,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,invention,DESCRIPTIVE_ONLY,False,False,False,14,15026,3253,data_derived,,15026,,0.0,0.0748,0.0147,0.0,0.0,0.0,0.0,-0.005,,False,17145,0.0003,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,It,DESCRIPTIVE_ONLY,False,False,False,41,15026,6850,data_derived,,15026,,0.0,0.0095,0.1538,0.0,0.0,0.0,0.0,-0.0152,,False,43399,0.0015,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,is,DESCRIPTIVE_ONLY,False,False,False,41,15026,6163,data_derived,,15026,,0.0,0.0049,0.5,0.0,0.0,0.0,0.0,0.0588,,True,46115,0.0048,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,I,DESCRIPTIVE_ONLY,False,False,False,60,15026,9948,data_derived,,15026,,,0.0156,0.0,,,,,0.0112,,False,10091,0.0006,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,ion,DESCRIPTIVE_ONLY,False,False,False,0,15026,,data_derived,,15026,,0.0,,,,,,,,,False,,,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,information,DESCRIPTIVE_ONLY,False,False,False,36,15026,6408,data_derived,,15026,,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,-0.0077,,False,37700,0.0004,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,If,DESCRIPTIVE_ONLY,False,False,False,31,15026,21036,data_derived,,15026,,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,-0.0084,,False,18404,0.0006,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,into,DESCRIPTIVE_ONLY,False,False,False,29,15026,38133,data_derived,,15026,,0.0,0.0089,0.1351,0.0,0.0,0.0,0.0,0.117,,True,6406,0.0026,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,instructions,DESCRIPTIVE_ONLY,False,False,False,4,15026,,data_derived,,15026,,0.0,,,,,,,,,False,34642,0.0045,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,I,image,DESCRIPTIVE_ONLY,False,False,False,39,15026,4059,data_derived,,15026,,0.0,0.0104,0.0,,,,,0.0146,,False,7161,0.0037,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,debt,DESCRIPTIVE_ONLY,False,False,False,32,15026,562,data_derived,,15026,,,0.0045,0.0,,,,,0.0056,,False,25662,0.0002,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,drive,DESCRIPTIVE_ONLY,False,False,False,13,15026,1393,data_derived,,15026,,0.0,0.0043,0.2778,,,,,0.0072,,False,1393,0.0013,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,day,DESCRIPTIVE_ONLY,False,False,False,8,15026,15665,data_derived,,15026,,0.0,0.0021,1.0,0.0,0.0,0.0,0.0,0.1618,,True,15665,0.0439,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,due,DESCRIPTIVE_ONLY,False,False,False,13,15026,32204,data_derived,,15026,,0.0,0.002,0.6364,,,,,0.129,,True,52703,0.6379,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,done,DESCRIPTIVE_ONLY,False,False,False,12,15026,9336,data_derived,,15026,,0.0,0.0321,0.0227,0.0,0.0,0.0,0.0,0.0477,,True,18163,0.008,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,detected,DESCRIPTIVE_ONLY,False,False,False,1,15026,,data_derived,,15026,,0.0,,,,,,,,,False,,,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,DNA,DESCRIPTIVE_ONLY,False,False,False,0,15026,,data_derived,,15026,,0.0,,,,,,,,,False,,,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,direction,DESCRIPTIVE_ONLY,False,False,False,21,15026,4964,data_derived,,15026,,0.0,0.0058,0.4615,,,,,-0.0095,,False,51581,0.0039,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,didn,DESCRIPTIVE_ONLY,False,False,False,13,15026,31463,data_derived,,15026,,0.0,0.0053,0.0968,,,,,0.1875,,True,43399,0.0086,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,Data,DESCRIPTIVE_ONLY,False,False,False,29,15026,5765,data_derived,,15026,,,0.0229,0.0,,,,,-0.0044,,False,34848,0.0011,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,defense,DESCRIPTIVE_ONLY,False,False,False,2,15026,,data_derived,,15026,,0.0,,,,,,,,,False,,,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,don,DESCRIPTIVE_ONLY,False,False,False,21,15026,44552,data_derived,,15026,,0.0,0.0059,0.2308,0.0,0.0,0.0,0.0,0.0179,,False,57527,0.0019,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,down,DESCRIPTIVE_ONLY,False,False,False,17,15026,28114,data_derived,,15026,,0.0,0.0047,0.2632,0.0,0.0,0.0,0.0,-0.0134,,False,23236,0.0026,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,did,DESCRIPTIVE_ONLY,False,False,False,22,15026,13293,data_derived,,15026,,0.0,0.0098,0.3902,0.0,0.0,0.0,0.0,0.1401,,True,31463,0.0424,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,does,DESCRIPTIVE_ONLY,False,False,False,25,15026,13293,data_derived,,15026,,0.0,0.0098,0.1463,0.0,0.0,0.0,0.0,0.1401,,True,18722,0.0403,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,damages,DESCRIPTIVE_ONLY,False,False,False,21,15026,3253,data_derived,,15026,,,0.0748,0.0,,,,,-0.0002,,False,45804,0.0014,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,decision,DESCRIPTIVE_ONLY,False,False,False,5,15026,11082,data_derived,,15026,,0.0,0.0025,0.8,0.0,0.0,0.0,0.0,0.2065,,True,55033,0.1067,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,different,DESCRIPTIVE_ONLY,False,False,False,28,15026,183,data_derived,,15026,,0.0,0.0033,0.7692,0.0,0.0,0.0,0.0,0.059,,True,183,0.1715,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,during,DESCRIPTIVE_ONLY,False,False,False,13,15026,15428,data_derived,,15026,,0.0,0.0028,0.9524,0.0,0.0,0.0,0.0,0.0429,,True,15428,0.2759,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,de,DESCRIPTIVE_ONLY,False,False,False,12,15026,1158,data_derived,,15026,,0.0,0.0519,0.0299,0.0,0.0,0.0,0.0,0.0485,,True,7187,0.0078,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,design,DESCRIPTIVE_ONLY,False,False,False,9,15026,,data_derived,,15026,,0.0,,,,,,,,,False,7778,0.001,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,degree,DESCRIPTIVE_ONLY,False,False,False,20,15026,10281,data_derived,,15026,,0.0,0.0098,0.0,,,,,-0.0249,,False,25144,0.0016,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,D,DESCRIPTIVE_ONLY,False,False,False,19,15026,12717,data_derived,,15026,,0.0,0.0169,0.375,0.0,0.0,0.0,0.0,0.0117,,False,22049,0.0168,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,district,DESCRIPTIVE_ONLY,False,False,False,21,15026,11349,data_derived,,15026,,0.0,0.0051,0.6667,,,,,0.0203,,False,20940,0.0007,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,do,DESCRIPTIVE_ONLY,False,False,False,41,15026,1356,data_derived,,15026,,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.022,,False,15450,0.0012,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,doing,DESCRIPTIVE_ONLY,False,False,False,6,15026,13293,data_derived,,15026,,0.0,0.0098,0.0976,0.0,0.0,0.0,0.0,0.1401,,True,49747,0.1502,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,density,DESCRIPTIVE_ONLY,False,False,False,3,15026,,data_derived,,15026,,0.0,,,,,,,,,False,15744,0.0045,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,described,DESCRIPTIVE_ONLY,False,False,False,8,15026,33876,data_derived,,15026,,0.0,0.0651,0.1488,0.0,0.0,0.0,0.0,0.1504,,True,53249,0.0641,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,data,DESCRIPTIVE_ONLY,False,False,False,44,15026,1886,data_derived,,15026,,0.0,0.0016,0.8571,0.0,0.0,0.0,0.0,-0.0207,,False,46621,0.0008,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,deviation,DESCRIPTIVE_ONLY,False,False,False,24,15026,475,data_derived,,15026,,,0.0506,0.0,,,,,0.0155,,False,52897,0.0004,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,defined,DESCRIPTIVE_ONLY,False,False,False,19,15026,33876,data_derived,,15026,,0.0,0.0651,0.0248,,,,,0.1504,,True,3199,0.0559,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,first_letter_spelling,D,development,DESCRIPTIVE_ONLY,False,False,False,11,15026,377,data_derived,,15026,,0.0,0.0069,0.4,,,,,0.0088,,False,377,0.0023,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Australia,ABSORPTION_STRUCTURED,True,True,True,150,3308,55444,data_derived,,3308,,0.6133,0.042,0.9494,0.6133,0.5333,0.6933,0.0,0.3218,1.0,True,43826,0.3853,technical language related to software errors and troubleshooting,mentions of Australia
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Brazil,ABSORPTION_STRUCTURED,True,True,True,150,3308,802,data_derived,,3308,,0.7067,0.0327,1.0,0.7,0.6267,0.7733,0.0267,0.0687,0.9906,True,45499,0.0598,technical language related to software errors and troubleshooting, proper names and titles of individuals related to politics
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Canada,ABSORPTION_STRUCTURED,True,True,True,150,3308,28671,data_derived,,3308,,0.6467,0.0339,0.9934,0.6467,0.5667,0.72,0.0,0.3232,1.0,True,28671,0.45,technical language related to software errors and troubleshooting, mentions of Canada
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,China,ABSORPTION_STRUCTURED,True,True,True,150,3308,55944,data_derived,,3308,,0.6333,0.0361,0.9677,0.6333,0.5533,0.7067,0.0,0.2631,1.0,True,23914,0.2447,technical language related to software errors and troubleshooting,references to the Chinese context or subjects
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,France,ABSORPTION_STRUCTURED,True,True,True,150,3308,61976,data_derived,,3308,,0.6867,0.0315,0.9868,0.6867,0.6133,0.76,0.0,0.3261,1.0,True,61976,0.3798,technical language related to software errors and troubleshooting,mentions of France and its significance in various contexts
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Georgia,ABSORPTION_STRUCTURED,True,True,True,150,3308,12504,data_derived,,3308,,0.5533,0.0443,0.974,0.5533,0.4733,0.6333,0.0,0.1577,1.0,True,48881,0.3098,technical language related to software errors and troubleshooting,references to the state and university of Georgia and its associated entities
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Germany,ABSORPTION_STRUCTURED,True,True,True,150,3308,51324,data_derived,,3308,,0.6067,0.0359,1.0,0.6067,0.5267,0.68,0.02,0.2719,1.0,True,51324,0.372,technical language related to software errors and troubleshooting,references to Germany and its related terms
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,India,ABSORPTION_STRUCTURED,True,True,True,150,3308,42908,data_derived,,3308,,0.6667,0.0055,1.0,0.0933,0.0533,0.14,0.0,-0.0059,0.0,False,4847,0.0004,technical language related to software errors and troubleshooting,mentions of specific ethnic foods and culinary contexts
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Iran,ABSORPTION_STRUCTURED,True,True,True,150,3308,4839,data_derived,,3308,,0.7333,0.0229,0.9934,0.7333,0.66,0.8,0.0,0.0393,1.0,True,4839,0.1014,technical language related to software errors and troubleshooting,names of authors or contributors associated with a research study
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Ireland,ABSORPTION_STRUCTURED,True,True,True,150,3308,37479,data_derived,,3308,,0.6867,0.0335,0.9934,0.6867,0.6132,0.76,0.0,0.2765,1.0,True,37479,0.3123,technical language related to software errors and troubleshooting,terms related to Irish identity
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Israel,ABSORPTION_STRUCTURED,True,True,True,150,3308,20224,data_derived,,3308,,0.66,0.0324,1.0,0.66,0.58,0.7333,0.0,0.2663,1.0,True,20224,0.2714,technical language related to software errors and troubleshooting,references to Israel and its geopolitical context
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Italy,CO_FIRING,False,False,True,150,3308,41223,data_derived,,3308,,0.6667,0.0993,0.0565,0.1667,0.1067,0.2267,0.1067,0.2424,0.25,True,29748,0.0013,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Japan,CO_FIRING,False,False,True,150,3308,45602,data_derived,,3308,,0.6467,0.0657,0.4983,0.6467,0.5667,0.7267,0.0,0.2574,1.0,True,8655,0.011,,
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Jordan,DESCRIPTIVE_ONLY,False,True,False,124,3308,8913,data_derived,,3308,,0.5968,0.0278,1.0,0.5968,0.5081,0.6774,0.0081,0.1921,1.0,True,8913,0.3929,technical language related to software errors and troubleshooting,"references to the name ""Jordan."""
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,Mexico,ABSORPTION_STRUCTURED,True,True,True,150,3308,294,data_derived,,3308,,0.6867,0.0298,0.9933,0.68,0.6067,0.7533,0.0,0.2549,0.9903,True,294,0.2608,technical language related to software errors and troubleshooting, references to Mexico and its related entities
65k_L9,9,65k,layer_9/width_65k/average_l0_118,118,0.1661,taxonomic_country,country,New Zealand,ABSORPTION_STRUCTURED,True,True,True,150,3308,17151,data_derived,,3308,,0.56,0.042,0.9934,0.56,0.48,0.64,0.0,0.3234,1.0,True,37095,0.8486,technical language related to software errors and troubleshooting, mentions of New Zealand
